coupon_record_id,userid,coupon_type,coupon_status,create_time,update_time,sex,level,current_integral,age_group
02735a02925946c394b1006091898fa6,5bcf4100041348abb9091dbea30b4b5e,consumption_parking_coupon,unavailable,31/10/2025 03:04:08,31/10/2025 16:00:00,未知,平台会员,57601,未知
0276daccf3bd47659d5f2d5c878ea473,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,20/12/2022 16:05:00,21/12/2022 16:00:00,女,菁英会员,0,00后
027d8458094f4e0c981632e59a97e20d,364b0b8241ce4c41a4be31b3f8e69d01,daily_parking_coupon,unavailable,28/4/2026 16:05:01,29/4/2026 16:00:00,未知,菁英会员,100000,00后
027e0921e21c43f1b645a4a8414ddb6e,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,25/12/2024 16:05:00,26/12/2024 16:00:00,男,菁英会员,22000,90后
027f4f784bfa497c98673a5519c43ec5,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,24/10/2024 16:05:00,25/10/2024 16:00:00,女,菁英会员,0,90后
0282f39b78be4a66bf11219d12c46bfe,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,20/10/2025 16:05:00,21/10/2025 16:00:00,女,菁英会员,0,80后
02857cd46e48433ebb29b123a76df0d5,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,23/6/2025 16:05:00,24/6/2025 16:00:00,男,菁英会员,19000,90后
0285b9e0558b47468f01461e8724ec8c,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,21/5/2025 16:05:00,22/5/2025 16:00:00,男,菁英会员,6279210,80后
0287408489a84b87b706fd0e37a14bb7,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,9/7/2025 16:05:00,10/7/2025 16:00:00,女,菁英会员,0,00后
0288fc8be2834be8987a1eae25dbf390,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,15/9/2024 16:05:00,16/9/2024 16:00:00,女,菁英会员,0,80后
02896367fd744a2988744c58d1d61322,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,11/11/2024 16:05:00,12/11/2024 16:00:00,女,菁英会员,17050,80后
028e7c62375745a189c9374a53033fcd,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,30/6/2025 16:05:00,1/7/2025 16:00:00,男,菁英会员,49384,未知
02938cf56404486c858561272d31f093,491e5d7e4d4f46b58f805a10031a2483,user_exchange,unavailable,17/12/2025 08:32:29,30/12/2025 16:01:00,女,菁英会员,913728,90后
02a8afb5ea4141dd8e2336d9011582d6,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,11/6/2024 16:05:00,12/6/2024 16:00:00,女,菁英会员,0,00后
02ab32afd0934ca68700cc804ea6cb3f,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,8/6/2025 16:05:00,9/6/2025 16:00:00,女,菁英会员,0,00后
02ad67cac53e49c2a457427d2b18df99,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,16/1/2025 16:05:00,17/1/2025 16:00:00,女,菁英会员,0,00后
02ae0baf9f5f47ae89cf4d1158294953,7b5c37f8e5984b9ebccffe9d74148eed,daily_parking_coupon,unavailable,1/6/2026 16:05:00,2/6/2026 16:00:00,女,菁英会员,110000,90后
02b1cceac48443c5a814abfd4c96614a,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,24/8/2025 16:05:00,25/8/2025 16:00:00,男,菁英会员,12000,90后
02b1dcf1b0f646b1978f6d4ed97c8f8b,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,21/5/2025 16:05:00,22/5/2025 16:00:00,女,菁英会员,0,00后
02b1fa80d5ca4a6bb8f3a9931129a0b1,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,13/9/2022 16:05:00,14/9/2022 16:00:00,女,菁英会员,0,00后
02b7fc4691334d5685bfb42461ee1ddb,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,30/4/2024 16:05:00,1/5/2024 16:00:00,男,菁英会员,573642,00后
02ba611d376a44b79ce39387844ab7cc,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,26/6/2024 16:05:00,27/6/2024 16:00:00,男,菁英会员,49384,未知
02bec823d6df4f529ea07c6f55cce174,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,6/8/2024 16:05:00,7/8/2024 16:00:00,男,菁英会员,22000,90后
02c1a5701cfc461280e32d64fb6659db,364b0b8241ce4c41a4be31b3f8e69d01,daily_parking_coupon,unavailable,2/11/2025 16:05:00,3/11/2025 16:00:00,未知,菁英会员,100000,00后
02c460c095214db391e15d8278a129d2,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,20/11/2025 16:05:00,21/11/2025 16:00:00,男,菁英会员,573642,00后
02c5887c094c44f39798d4b7b58791bb,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,4/3/2025 16:05:00,5/3/2025 16:00:00,男,菁英会员,0,90后
02c8f715649646979ab8de12893dbf40,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,26/5/2025 16:05:00,27/5/2025 16:00:00,女,菁英会员,17050,80后
02cb16f2ff354d318d25e3205ddf4ff3,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,29/12/2025 16:05:00,30/12/2025 16:00:00,女,菁英会员,0,80后
02cb6cc391844285ac4e74ebc32aa481,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,20/2/2024 16:05:00,21/2/2024 16:00:00,男,菁英会员,6279210,80后
02ce5bb8a8ea4af3aee3d380743fbe30,371144ae00874a54810c35b22d695e18,daily_parking_coupon,unavailable,20/1/2026 16:05:00,21/1/2026 16:00:00,男,菁英会员,110000,70后
02d23de86f814d429163ad37ab104297,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,8/1/2026 16:05:01,9/1/2026 16:00:00,男,菁英会员,6279210,80后
02d2a902fa624861b37821d86d267405,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,28/12/2025 16:05:00,29/12/2025 16:00:00,男,菁英会员,22000,90后
02d2a9fd48d24465a0a59028b5b28897,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,8/6/2023 16:05:00,9/6/2023 16:00:00,女,菁英会员,0,80后
02d34b3b16a748f7878557ccbe04c748,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,5/10/2023 16:05:00,6/10/2023 16:00:00,女,菁英会员,0,90后
02d683e9718b470497249b0fd0fb0dc2,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,29/3/2023 16:05:00,30/3/2023 16:00:00,女,菁英会员,0,80后
02d68d0220024bb3bc02b671279f3231,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,9/10/2024 16:05:00,10/10/2024 16:00:00,男,菁英会员,49384,未知
02e3213566514c8d8d9d930ed652d6da,319d1c409925465688730f0c17f11c88,daily_parking_coupon,unavailable,28/1/2026 16:05:00,29/1/2026 16:00:00,男,菁英会员,109102,90后
02e46bae52ca4ca3bfda2e291dd8f690,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,13/2/2025 16:05:00,14/2/2025 16:00:00,女,菁英会员,0,00后
02e61c9156e944528753e61bacfb38ef,5f11aa9ddf52423090ca627616f905ad,daily_parking_coupon,unavailable,11/2/2026 16:05:00,12/2/2026 16:00:00,未知,菁英会员,232402,未知
02e6b649898b47ff9c2bb7f4bf3aa397,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,9/8/2023 16:05:00,10/8/2023 16:00:00,男,菁英会员,49384,未知
02e77e5024714bcf94701ac52807adfb,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,1/4/2026 16:05:01,2/4/2026 16:00:00,女,菁英会员,200155,90后
02eba0c751f84207bdc8c2a3014eea3a,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,15/8/2023 16:05:00,16/8/2023 16:00:00,女,菁英会员,200155,90后
02ec32f0d2324881badc16e7e3983d15,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,31/10/2022 16:05:00,1/11/2022 16:00:00,女,菁英会员,0,80后
02ed6ed225f9468d9264372d42d457e8,5c68f5298c08453c8ab17b23aaf6107c,consumption_parking_coupon,unavailable,15/11/2023 01:52:56,15/11/2023 16:00:00,女,菁英会员,17050,80后
02f050c2f180499392d81df190de8670,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,1/6/2023 16:05:00,2/6/2023 16:00:00,男,菁英会员,0,90后
02f1d5b1195f402ab04338d0648215e7,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,17/6/2024 16:05:00,18/6/2024 16:00:00,男,菁英会员,0,90后
02f6bbf837a44ea2bb93a81b84e6a581,5f11aa9ddf52423090ca627616f905ad,daily_parking_coupon,unavailable,6/1/2026 16:05:00,7/1/2026 16:00:00,未知,菁英会员,232402,未知
02fa88535ab54135af019aca7144dc22,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,13/1/2026 16:05:00,14/1/2026 16:00:00,男,菁英会员,22000,90后
0302f542e7b14113bad7e8e5c9604f0f,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,23/4/2026 16:05:01,24/4/2026 16:00:00,女,菁英会员,0,80后
0306dbd97afa4fb88bdcd0e594f05b1b,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,5/6/2024 16:05:00,6/6/2024 16:00:00,女,菁英会员,0,90后
030881c8ead54034b71500773a42704a,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,23/9/2024 16:05:00,24/9/2024 16:00:00,男,菁英会员,573642,00后
030bbd9576104e55b15ccc2770108b0d,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,25/11/2024 16:05:00,26/11/2024 16:00:00,女,菁英会员,23179,90后
030d194312c941e59e272f87d819e673,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,7/2/2024 16:05:00,8/2/2024 16:00:00,女,菁英会员,23179,90后
030e3efdd37f48c6abd9d9b98a3c3742,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,4/12/2023 16:05:00,5/12/2023 16:00:00,女,菁英会员,23179,90后
03105ba6e86c4d76861b4d657098b78e,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,6/8/2025 16:05:00,7/8/2025 16:00:00,男,菁英会员,157610,80后
0313985409774dea93aa68c573d690a2,f56aa5e066eb4dcd84f2af1766d778af,upgradelevel_parking_coupon,takeback,27/12/2022 08:37:01,27/12/2022 08:38:00,女,菁英会员,200155,90后
0314c44d3df94b479ae14dc5ae89e2c6,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,17/6/2025 16:05:00,18/6/2025 16:00:00,男,菁英会员,12000,90后
03165200c9ab43cabe138687b928fc30,371144ae00874a54810c35b22d695e18,user_exchange,unavailable,16/12/2025 05:17:39,30/12/2025 16:02:00,男,菁英会员,110000,70后
031c9a773443408cb757857490dc1756,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,30/6/2025 16:05:00,1/7/2025 16:00:00,男,菁英会员,157610,80后
031ca3cb88804d01aeba22db175b6fa3,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,29/5/2025 16:05:00,30/5/2025 16:00:00,男,菁英会员,49384,未知
031d72da42f64c53b1a0fbf24f6ca8b1,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,4/9/2023 16:05:00,5/9/2023 16:00:00,男,菁英会员,0,90后
031f81442ed047098b36b3e45b7e85b1,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,4/3/2025 16:05:01,5/3/2025 16:00:00,男,菁英会员,157610,80后
03286e3945d34087b16cabd725b586e0,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,4/2/2026 16:05:00,5/2/2026 16:00:00,男,菁英会员,22000,90后
032969b6f32b4209bcb1b46aa4d76378,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,6/8/2025 16:05:00,7/8/2025 16:00:00,女,菁英会员,0,90后
033923ac4b604bfdbb56fb3dc7a1b8d7,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,3/9/2024 16:05:00,4/9/2024 16:00:00,男,菁英会员,6279210,80后
0340ad5fc12f4618aec40d5b888a56ed,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,19/7/2023 16:05:00,20/7/2023 16:00:00,女,菁英会员,0,00后
0343425e81284151aa93b262c833d135,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,17/3/2026 16:05:01,18/3/2026 16:00:00,男,菁英会员,49384,未知
034aafd473644818ab99ed8d55e2f857,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,18/1/2026 16:05:00,19/1/2026 16:00:00,女,菁英会员,23179,90后
0359e61ce24d4c319a6e8dd5174532f2,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,6/4/2023 16:05:00,7/4/2023 16:00:00,女,菁英会员,0,00后
035ff91bc8824e94862b27407527c109,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,20/12/2023 16:05:00,21/12/2023 16:00:00,女,菁英会员,0,90后
0365c44a845946019e97e91bcbd1c804,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,5/1/2023 16:05:00,6/1/2023 16:00:00,男,菁英会员,49384,未知
0369f8d47f8c41868bc00ee16b9cafb9,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,3/7/2025 16:05:00,4/7/2025 16:00:00,女,菁英会员,23179,90后
03720b23594c4683a67df2ddc3ea3e02,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,30/5/2022 16:05:00,31/5/2022 16:00:00,男,菁英会员,0,90后
037853789aec4881a38712ca226a9526,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,11/2/2025 16:05:00,12/2/2025 16:00:00,女,菁英会员,913728,90后
037c652b616d41caa9c0cbdf08dfb510,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,14/8/2025 16:05:00,15/8/2025 16:00:00,女,菁英会员,913728,90后
03802b612603443180b18eb8727341a3,371144ae00874a54810c35b22d695e18,daily_parking_coupon,unavailable,8/2/2026 16:05:00,9/2/2026 16:00:00,男,菁英会员,110000,70后
03823dd0f1234d2785eb9bada0ed7472,0fc0cfb54a2d45669d1b661fd0b11fa5,daily_parking_coupon,unavailable,13/3/2025 16:05:00,14/3/2025 16:00:00,未知,菁英会员,650000,未知
03895c96d4c346f085ea0d9d8368e77d,e0f16d7af02c4092a512741df348a16c,daily_parking_coupon,unavailable,21/4/2026 16:05:00,22/4/2026 16:00:00,女,菁英会员,100000,90后
03977a95b74247d191742077a0b78629,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,13/4/2022 16:05:00,14/4/2022 16:00:00,男,菁英会员,0,90后
039849ae75d24975a0bda2a85b7713ae,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,26/3/2024 16:05:00,27/3/2024 16:00:00,女,菁英会员,17050,80后
0399db97726149a59f4aa6c432cf1a9d,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,6/7/2023 16:05:00,7/7/2023 16:00:00,女,菁英会员,0,90后
039a91a49aba4168b027027f35bd5f30,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,12/11/2023 16:05:00,13/11/2023 16:00:00,女,菁英会员,0,90后
039c552d36954b69ae6687e537b66ac2,371144ae00874a54810c35b22d695e18,user_exchange,unavailable,16/12/2025 05:17:39,30/12/2025 16:02:00,男,菁英会员,110000,70后
039f4e839b864e149f3a0d21eede1cb4,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,11/11/2025 16:05:00,12/11/2025 16:00:00,女,菁英会员,913728,90后
03a3bed194724c82bb142e814b84cea8,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,30/4/2026 16:05:01,1/5/2026 16:00:00,男,菁英会员,49384,未知
03a71b4eb8af4fc2aca15c76c69ba4ed,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,15/6/2023 16:05:00,16/6/2023 16:00:00,女,菁英会员,200155,90后
03aeb99441ff41c792278f5fab2b9b8a,f56aa5e066eb4dcd84f2af1766d778af,daily_parking_coupon,unavailable,10/12/2023 16:05:00,11/12/2023 16:00:00,女,菁英会员,200155,90后
03b1220513cc4a2ba14c6497e64ef145,e0f16d7af02c4092a512741df348a16c,daily_parking_coupon,unavailable,22/12/2025 16:05:00,23/12/2025 16:00:00,女,菁英会员,100000,90后
03b62fab04444fb98129b6adb714d5f2,5f11aa9ddf52423090ca627616f905ad,daily_parking_coupon,unavailable,15/12/2025 16:05:00,16/12/2025 16:00:00,未知,菁英会员,232402,未知
03bb145cbc1b494d8b49f5abbd97f425,e0f16d7af02c4092a512741df348a16c,daily_parking_coupon,unavailable,17/3/2026 16:05:00,18/3/2026 16:00:00,女,菁英会员,100000,90后
03c165e4fdb449b1acf1c250e74ec37a,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,31/12/2024 16:05:00,1/1/2025 16:00:00,男,菁英会员,573642,00后
03c3bf411bac4dd8afe91ab5a6604d8a,ba718fcfcd0a486fa1e7172ccd27e2b0,daily_parking_coupon,unavailable,22/4/2026 16:05:00,23/4/2026 16:00:00,男,菁英会员,131000,90后
03c9c796115d4247b487111d22fe874a,eec990e8701e4d708d0f420a8a13d22d,daily_parking_coupon,unavailable,12/8/2025 16:05:00,13/8/2025 16:00:00,男,菁英会员,12000,90后
03caeb0a5a644d3a92e38a7ff288e935,6b248061369b437e80db2a79fba19964,daily_parking_coupon,unavailable,8/4/2026 16:05:00,9/4/2026 16:00:00,男,菁英会员,301002,00后
03cc666ae19c44128a615f86a6d4c4e4,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,3/6/2024 16:05:00,4/6/2024 16:00:00,女,菁英会员,0,80后
03d0c9bcd5c84d57bfe033510f0ff750,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,1/12/2025 16:05:00,2/12/2025 16:00:00,男,菁英会员,573642,00后
03d37e6da66e487f9ee4c668be9c5ced,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,31/1/2024 16:05:00,1/2/2024 16:00:00,女,菁英会员,23179,90后
03e8427d54dc4f57b2aae473ee6f15c5,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,6/8/2024 16:05:00,7/8/2024 16:00:00,男,菁英会员,573642,00后
03e8a28c713c4555803e8cb5b4b7f831,c4316ab514334c13a3842f731b7b1959,daily_parking_coupon,unavailable,15/7/2024 16:05:00,16/7/2024 16:00:00,女,菁英会员,23179,90后
03ea11596db84e1f890094859a243b7d,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,17/11/2024 16:05:00,18/11/2024 16:00:00,女,菁英会员,0,80后
03eb579ef44045e19411dc1faff13ae0,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,6/5/2024 16:05:00,7/5/2024 16:00:00,女,菁英会员,0,00后
03f2ba5c5d54403c9fde65e272d7ec62,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,15/3/2026 16:05:01,16/3/2026 16:00:00,男,菁英会员,157610,80后
03f30f0c8a344ea1bed804f776214c63,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,20/7/2023 16:05:00,21/7/2023 16:00:00,女,菁英会员,0,90后
03f72ea5601b44398c8a8025376252f6,6b248061369b437e80db2a79fba19964,daily_parking_coupon,unavailable,29/12/2025 16:05:00,30/12/2025 16:00:00,男,菁英会员,301002,00后
03fc36f75a9f4a89b67b14fdc317c409,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,23/12/2025 16:05:00,24/12/2025 16:00:00,女,菁英会员,17050,80后
03ff38cb94114def87aa21eccb982e7d,9c7edaccf1584f3db41cdbe2079d4f8d,daily_parking_coupon,unavailable,26/1/2026 16:05:00,27/1/2026 16:00:00,男,菁英会员,246001,90后
04067c25bf46469a8367004056e490ee,751695cc49824f758de3bae9654a0266,daily_parking_coupon,unavailable,23/10/2025 16:05:00,24/10/2025 16:00:00,男,菁英会员,6279210,80后
0407a904bbf14545a430c52a18d20134,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,23/11/2025 16:05:00,24/11/2025 16:00:00,男,菁英会员,19000,90后
040beeb8eaba4d02a0868de3baab1dd1,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,7/2/2023 16:05:00,8/2/2023 16:00:00,女,菁英会员,0,90后
041dfb2639d04242b8d351418e116c49,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,30/7/2024 16:05:01,31/7/2024 16:00:00,男,菁英会员,19000,90后
04202d1876b14256a2143ef1a85b792c,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,2/2/2026 16:05:01,3/2/2026 16:00:00,男,菁英会员,0,90后
04216c208bd241a9af912da050652866,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,9/10/2024 16:05:00,10/10/2024 16:00:00,女,菁英会员,0,80后
04218f83809b4dd3a7f029da91aa108b,c0f45aba3a6a4113ab87412d0e90dd57,upgradelevel_parking_coupon,unavailable,30/1/2024 15:17:26,29/2/2024 16:00:00,男,菁英会员,157610,80后
0426498e32f24443a1e80f5e6622e371,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,2/11/2023 16:05:00,3/11/2023 16:00:00,女,菁英会员,0,00后
04277325c47b401f8dc778eb669b4ea6,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,12/12/2024 16:05:00,13/12/2024 16:00:00,女,菁英会员,0,00后
04287a69139c4d4d97aaba2b8ac7faf5,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,15/6/2023 16:05:00,16/6/2023 16:00:00,女,菁英会员,0,00后
042f851a9f234c4f93c8fb448860e6a3,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,6/4/2025 16:05:00,7/4/2025 16:00:00,女,菁英会员,913728,90后
0430ff48195a40399af9f50d5c6c8950,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,12/4/2026 16:05:00,13/4/2026 16:00:00,女,菁英会员,17050,80后
0431197a71b4460e88e9e5987784c192,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,28/5/2024 16:05:00,29/5/2024 16:00:00,女,菁英会员,0,00后
043efbe178014fd1a399131c5173ae6f,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,18/6/2024 16:05:00,19/6/2024 16:00:00,男,菁英会员,573642,00后
0446141b6c8344bc92a5469439d899ba,fb7d5db3330b4cf09c846f701e9ab2da,daily_parking_coupon,unavailable,2/6/2026 16:05:00,3/6/2026 16:00:00,男,菁英会员,573642,00后
0446edd92a534e4ca96a48002cb00787,491e5d7e4d4f46b58f805a10031a2483,daily_parking_coupon,unavailable,25/12/2025 16:05:00,26/12/2025 16:00:00,女,菁英会员,913728,90后
044ce78858fe4edc91c7c7d4cdbfdf7b,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,6/2/2025 16:05:00,7/2/2025 16:00:00,女,菁英会员,0,90后
044e680ce57e4facb17e2a0647ce97db,58c2018af87c48919a45b991594bf654,daily_parking_coupon,unavailable,11/7/2022 16:05:00,12/7/2022 16:00:00,男,菁英会员,0,90后
04546ab171db41cea3ce4e01d8dd40b2,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,14/1/2024 16:05:00,15/1/2024 16:00:00,女,菁英会员,0,80后
0457cb82bcfb429f82c23a0ad6811a71,ba718fcfcd0a486fa1e7172ccd27e2b0,daily_parking_coupon,unavailable,6/5/2026 16:05:00,7/5/2026 16:00:00,男,菁英会员,131000,90后
045aebaa82644585b75b0ba28302032c,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,2/10/2023 16:05:00,3/10/2023 16:00:00,男,菁英会员,22000,90后
04600ef90e4f407ca92946e20b93dff7,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,29/4/2025 16:05:00,30/4/2025 16:00:00,男,菁英会员,22000,90后
0461fbb38a2a43dea9ef7f14ab169380,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,18/6/2025 16:05:01,19/6/2025 16:00:00,男,菁英会员,49384,未知
0466b1db0d5f4172beac12c7f12dad3d,9cbc64f62b494da584d3030f8afdd9cd,daily_parking_coupon,unavailable,27/8/2025 16:05:00,28/8/2025 16:00:00,男,菁英会员,22000,90后
046901d7392c4142bb8266b2ad8982ae,8bf1fbb8a884491193f8c1882e054d75,daily_parking_coupon,unavailable,25/6/2025 16:05:00,26/6/2025 16:00:00,男,菁英会员,19000,90后
0469d8533d3146e185b1133f495162a7,5a8493e69d69415daad10da33b657d4f,daily_parking_coupon,unavailable,21/4/2026 16:05:00,22/4/2026 16:00:00,女,菁英会员,0,00后
046d2779f8f44f3a818d674484a3cc42,0fc0cfb54a2d45669d1b661fd0b11fa5,consumption_parking_coupon,unavailable,24/10/2025 05:42:23,24/10/2025 16:00:00,未知,菁英会员,650000,未知
046e8b540d5d4e87a7698985678ed477,05f6309b98aa4d2ab4591caa65f1d372,daily_parking_coupon,unavailable,4/5/2026 16:05:01,5/5/2026 16:00:00,女,菁英会员,0,80后
04736c218fc746689055554563cc782d,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,28/11/2024 16:05:00,29/11/2024 16:00:00,女,菁英会员,0,90后
047655b95f6a459a914b3d22560d890c,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,5/1/2026 16:05:00,6/1/2026 16:00:00,女,菁英会员,0,80后
0476862f3fd54e8db5de07a96df78258,5c68f5298c08453c8ab17b23aaf6107c,daily_parking_coupon,unavailable,6/3/2024 16:05:00,7/3/2024 16:00:00,女,菁英会员,17050,80后
04788dee78854fee8f500fd42caaa278,c0f45aba3a6a4113ab87412d0e90dd57,daily_parking_coupon,unavailable,9/6/2025 16:05:01,10/6/2025 16:00:00,男,菁英会员,157610,80后
047a741999ee41cc9928865f9e4ecaa6,952fd372ce2a48f2ba6107e4774d63a3,daily_parking_coupon,unavailable,23/7/2024 16:05:00,24/7/2024 16:00:00,男,菁英会员,49384,未知
047f6a55205746feb2241f4538820b2e,ac25edadd9f045c0b278bfffdbc362f3,daily_parking_coupon,unavailable,16/1/2023 16:05:00,17/1/2023 16:00:00,女,菁英会员,0,90后
048487b9d7fa43a6a199fdae033d3827,a47a3b4032ba44abbf4d20efbbd558ca,daily_parking_coupon,unavailable,14/9/2022 16:05:00,15/9/2022 16:00:00,女,菁英会员,0,80后
0485da4b13284fae95aa68f508e3f704,b4db7aba29044a19a260cba4c475fd3c,upgradelevel_parking_coupon,unavailable,4/3/2022 06:54:42,3/4/2022 16:00:00,未知,平台会员,0,未知
